time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.940000000000002,-3.4472563062131427,-1.2635911796232195,18.638636917734882,6.117029143503906,0.22055982482909098,0.0,-3.673299266427504,-1.5759098344214453,4.820663457127353,-0.09612539551892726,0.14729323788241078,0.0,458.4779827791805,458.993307496452,457.94192083749476,458.28176333467866
3.000000000000002,-3.6724192166318934,-1.3614864979917596,18.929876090822443,6.112425404115552,0.22914297781810777,0.0,-3.8329138528484394,-1.6876232995647125,4.886310073080482,-0.05326366734137808,0.13284222243306262,0.0,464.60045976144715,463.4838683070288,464.2176437365595,467.5642337482969
3.0600000000000023,-3.9073104922224293,-1.4661391702068427,19.22485026698189,6.109830680172493,0.23738316528654657,0.0,-3.997518330403432,-1.8009464669427402,4.945216542440344,-0.02837567516918061,0.1450698095442561,0.0,463.58978939742684,464.5662289463963,464.7598136706528,466.7056417031943
3.1200000000000023,-4.152063280329372,-1.5774940028060829,19.522499361523877,6.108429789826118,0.24577036350200654,0.0,-4.161666696978248,-1.9109190759064383,4.975598762223492,-0.014824508247399087,0.12629811612861075,0.0,458.7173484369732,457.2412692177,457.22851964558174,458.3069997942808
3.1800000000000024,-4.406164284167789,-1.6950039247926327,19.819281130772577,6.107483478778384,0.2533120988527875,0.0,-4.30906066521079,-2.0061409913746666,4.916822138576513,-0.017737135873968635,0.12446375345807599,0.0,429.84047064556904,429.6999227638732,430.62650553436197,430.3800870492166
3.2400000000000024,-4.6697193900124665,-1.8185563636998465,20.114250985962347,6.106849861624504,0.2609897313735843,0.0,-4.476792472346713,-2.112277528488907,4.914850582105925,0.0008990761720668195,0.13416334772064303,0.0,449.74090436379777,450.5406568543646,448.8317832581408,450.34215534453875
3.3000000000000025,-4.94267700665948,-1.9479457238970892,20.406025449499804,6.108036618866663,0.26951851946951066,0.0,-4.622562680927357,-2.2006822613411003,4.810865320269194,0.04286344416270518,0.1546121662562106,0.0,415.30976490998876,417.1198690775917,415.164672970177,418.8314186337251
3.3600000000000025,-5.225432821386514,-2.0831805315891883,20.694692456768156,6.110665285055628,0.2789807894126879,0.0,-4.803460747465006,-2.3068480013654367,4.810638794197881,0.04564155802592396,0.16325860457046376,0.0,451.74671994136673,452.4665711232805,452.20499717214096,452.42981631330423
3.4200000000000026,-5.519156435857865,-2.2246896071463764,20.983001847062603,6.1143512741301755,0.2889808976474777,0.0,-4.988198062456276,-2.4097783443098177,4.798963482071628,0.08199377968029953,0.1727316082474862,0.0,449.8906718022549,450.683252812912,448.424578211951,451.37091269641024
3.4800000000000026,-5.8244999178169135,-2.3724921565509707,21.271639134302337,6.119727971622012,0.29891142650261227,0.0,-5.190810789187271,-2.5164180432440655,4.821350694310879,0.10162628401908597,0.14439982659855669,0.0,463.63919422098144,461.43178125020415,462.176404332492,463.7276994031957
3.5400000000000027,-6.141736707342142,-2.5263488812912396,21.560052656845915,6.125927695626602,0.30712206602959213,0.0,-5.3845374271418605,-2.6116160304215965,4.791866497481487,0.10653050244010598,0.11410795303784647,0.0,448.83281872672245,446.3836195911174,447.6207110015581,448.02890540085644
3.6000000000000028,-6.470559960054122,-2.68571960168849,21.84600310238076,6.131921688125827,0.3140422788083832,0.0,-5.5769397927455,-2.70026882189144,4.73942661414539,0.0813808428357663,0.11768582697198844,0.0,440.9276660455352,441.23520270289526,442.3753005170828,440.3074146341214
3.660000000000003,-6.812737623815493,-2.851087560057572,22.133776421909324,6.136892918028423,0.3209575762095813,0.0,-5.8295490745682015,-2.811349912162719,4.851566667509681,0.08564637640749506,0.10989179787825377,0.0,494.6477844185173,494.0837358965073,494.83612391862005,495.1548991624123
3.720000000000003,-7.168411305796378,-3.022220217177599,22.422731572230656,6.141868712750586,0.32778460779452967,0.0,-6.026961581879065,-2.8927237563635693,4.779914936847959,0.07685697751058876,0.12060498629878949,0.0,438.18204825138963,439.0836234622665,439.392416082557,438.66862059472766
3.780000000000003,-7.536722837020162,-3.1984312567464888,22.70917649727919,6.146269806146059,0.33535844766318057,0.0,-6.250802413343622,-2.9805708375150717,4.767439219984023,0.06521568487649625,0.13559842488101392,0.0,458.56373201474656,459.76730901310975,460.2389208461062,459.3203382837678
3.840000000000003,-7.918320413306077,-3.379719777636511,22.993873675869978,6.151290440816911,0.3437874179226075,0.0,-6.469922286553581,-3.0620123438610842,4.721777330598268,0.10642909068872063,0.1487911205789916,0.0,449.3339135248034,450.42037264342156,449.2185908301074,452.55407884661986
3.900000000000003,-8.312469452990422,-3.5655321435447167,23.273586368158323,6.15749967555514,0.3529519304954647,0.0,-6.6693124769394405,-3.131368878995249,4.601722038478567,0.09684309147573046,0.1596513365295842,0.0,425.74311474006214,426.69454539411913,427.0183798625115,426.20939553366094
3.960000000000003,-8.718948142351021,-3.7554928713371076,23.546504922771273,6.163411466239319,0.36252140403087907,0.0,-6.880933750073216,-3.200290241270603,4.495131393163407,0.10170390793063695,0.1591694963300967,0.0,432.7004080219485,432.68473990544453,430.82284413204127,431.24240407886975
4.020000000000002,-9.138932419763565,-3.949704102428661,23.81453654713988,6.1698497318566226,0.37163884193261065,0.0,-7.11945567811099,-3.272938115239257,4.438461197249541,0.11663830290417883,0.13089354079353724,0.0,450.62864212921943,448.35741883066515,450.0016591352365,451.21908093287414
4.080000000000001,-9.574463224203727,-4.148475877878181,24.081693719346962,6.1764751498560955,0.3795790215807937,0.0,-7.3989713492295754,-3.3521306905285972,4.465475561697501,0.09357511581304348,0.13507330370218384,0.0,479.29943135906683,479.63174644125365,479.587367729982,477.84156282396344
4.14,-10.025787323211448,-4.351578818012647,24.34740573169236,6.181877728638813,0.387461487117263,0.0,-7.6460329693113875,-3.4175801097684038,4.390858941901476,0.08183579018358088,0.12271220582279528,0.0,448.9760581351205,447.98735115804715,449.29706894687894,448.350668398282
4.199999999999998,-10.493127516897504,-4.558783300476573,24.610965773855998,6.187167043881988,0.3949941330685611,0.0,-7.932701766939546,-3.488767482929107,4.393185291206906,0.0984784759973196,0.13067419809320172,0.0,475.21175074010216,475.83499760107753,475.29796238267704,476.5778616171069
4.259999999999997,-10.97684127506205,-4.769936987287247,24.872077427968215,6.1941913846881675,0.4028465070708629,0.0,-8.191993255318604,-3.5492399208315195,4.309773732078446,0.13992199999783345,0.13126695238795605,0.0,449.29440740832916,449.3579818557439,449.4796633360022,452.8379334870106
4.319999999999996,-11.475410995621713,-4.984436418843135,25.125962935209685,6.202765534201665,0.41159318166711145,0.0,-8.428074217828307,-3.600298451916603,4.152766690619974,0.14827540296894334,0.16518575761973878,0.0,424.9828031478387,427.9010701420426,425.6634689051959,426.39789064472296
